,height,width,hue_mean,saturation_mean,value_mean,edge,energy,y
3588982.jpg,182.0,268.0,0.8550147403634468,0.7177883794454741,0.6821898908817259,0.44737160823555155,12485.173691979662,4
1232206.jpg,182.0,268.0,0.26738700469852217,0.4176187397455261,0.5687581806545811,0.7139880895945075,21677.08401672954,4
1459052.jpg,182.0,268.0,0.3364108383714334,0.34093776640565493,0.6799961086616048,0.6975773361198666,13566.995858618993,4
146496.jpg,182.0,268.0,0.5685373195675221,0.6984596589920395,0.6476549058199629,0.609428347112839,12760.657003444318,4
5437138.jpg,182.0,268.0,0.8104460527035153,0.4993851744719846,0.1348493473164237,0.38760395947034043,16851.398228637034,4
434440.jpg,182.0,268.0,0.34231540085845064,0.42665875419426225,0.7536842291451598,0.7448322228157089,18925.063473839593,4
60712.jpg,182.0,268.0,0.39200375026809287,0.2611252756408863,0.720390773990423,0.5998872255407495,13088.084426767262,4
177990.jpg,182.0,268.0,0.131053523590837,0.05670379110203627,0.2858105239799708,0.5258680241468293,13252.332745612597,4
241763.jpg,182.0,268.0,0.2088595484117872,0.07413064180890408,0.2309819679881137,0.15802214769305875,1735.1659012629161,4
1550557.jpg,182.0,268.0,0.4594003804947431,0.4959208734959501,0.31410151890836696,0.4193879043702944,7665.464080695424,4
107455.jpg,182.0,268.0,0.509075329580365,0.4465078346372565,0.5064894499705738,0.7741894362179631,21649.829588322125,4
116481.jpg,182.0,268.0,0.30477383456251,0.24891886085348236,0.8289614468060474,0.5068061747804499,12192.361325241922,4
762133.jpg,182.0,268.0,0.2759927254881705,0.3606957125992657,0.654931467420493,0.28452260489485,5283.147900606856,4
455980.jpg,182.0,268.0,0.3308100352894904,0.09214406229381979,0.3127956693584437,0.32664435250299834,8970.40864359521,4
2179053.jpg,182.0,268.0,0.13729839296344068,0.5265550697210681,0.8033559577677225,0.4118614159348986,7483.925619156962,4
2247692.jpg,182.0,268.0,0.16616018288042267,0.36591757559017424,0.24998054330802352,0.3817754595405096,6798.908479580122,4
4257062.jpg,182.0,268.0,0.20407631563957337,0.1777025644208334,0.1514646386683261,0.3043745089834122,6730.94304576021,4
209110.jpg,182.0,268.0,0.3542835274178558,0.051259134035515956,0.371315610055733,0.22750604687134388,2050.7147777595537,4
390521.jpg,182.0,268.0,0.3695826069221558,0.3888797318852518,0.7924842497274456,0.41641848946530746,6370.487206823028,4
1612246.jpg,182.0,268.0,0.38403618721557053,0.17035034645451627,0.8917849344100442,0.38634905577683354,6315.159422666886,4
414469.jpg,182.0,268.0,0.4154702218694493,0.4960687085439447,0.5089651130256926,0.8271721456829181,20433.01463834673,4
1851900.jpg,182.0,268.0,0.5355006313214503,0.2213067562737592,0.532278249991156,0.5128457693235682,10287.45370674102,4
3581436.jpg,182.0,268.0,0.49228010692304053,0.11119450964733393,0.6577042068262439,0.9493916757132863,29232.416024274233,4
1746264.jpg,182.0,268.0,0.28865352687172474,0.3819484278376196,0.22886593213634474,0.4493654712051327,10846.827374118418,4
768131.jpg,182.0,268.0,0.11955700099244344,0.009835873043554601,0.8824494206408169,0.38572643551263186,10685.20756109562,4
1160424.jpg,182.0,268.0,0.2732883672740967,0.3067686597171732,0.6792425236455087,0.824668464920254,23268.53419714614,4
1104678.jpg,182.0,268.0,0.2991281089860693,0.2540581130932802,0.5502895991921452,0.8799052663779109,23172.694644907333,4
1745710.jpg,182.0,268.0,0.1723256186723695,0.1921331010579538,0.7244227312049965,0.46530761320900654,13584.828850254224,4
36301.jpg,182.0,268.0,0.31334169500748676,0.651089552333983,0.32896554718328197,0.46215762204241295,10640.629202886666,4
130232.jpg,182.0,268.0,0.5198630988871176,0.42456370880933453,0.3990999269972053,0.6332230787833045,14586.22572576677,4
171587.jpg,182.0,268.0,0.0400675210020442,0.07108523796521815,0.2608247547009619,0.5427847816655599,18854.121166147284,4
52923.jpg,182.0,268.0,0.2673921374942634,0.3085943346568353,0.5925670612676758,1.0160026149525607,35021.53661636871,4
114597.jpg,182.0,268.0,0.3703516863397793,0.17723565603249647,0.8257717553152146,0.4028845482255564,8324.86112022306,4
1686660.jpg,182.0,268.0,0.14111669926734527,0.7623252195796159,0.48767627602131547,0.5635671638469716,9331.149622765295,4
2114375.jpg,182.0,268.0,0.21007501183952249,0.7510027203229052,0.7912282479007676,0.6276110699931609,16643.63490241102,4
2011972.jpg,182.0,268.0,0.47017824860357443,0.5866640517283092,0.33869373237239786,0.7148898058014298,15394.686239134,4
1510934.jpg,182.0,268.0,0.45614808647486993,0.4092186975435713,0.2626920343338254,0.6838334302110222,20888.3717402001,4
2499076.jpg,182.0,268.0,0.5458269476068229,0.5517391481245152,0.22859120686161952,0.4015167881867874,6312.730400196818,4
428040.jpg,182.0,268.0,0.16130404369946683,0.38999917318054583,0.7560293233251968,0.3640010867190266,7196.533623093324,4
1407927.jpg,182.0,268.0,0.5638200818536042,0.4239981889642892,0.7070774119062091,0.3821452156869732,7607.97133836313,4
377515.jpg,182.0,268.0,0.2927974942084978,0.4406916916545617,0.8244183092295473,0.6995652540230314,18866.763695259964,4
71996.jpg,182.0,268.0,0.30341852361563854,0.11881751391910754,0.6472898114469668,0.5162697464193944,9509.224946695096,4
1179947.jpg,182.0,268.0,0.34415391069165185,0.6245169645425535,0.4968984264199364,0.559639469770561,7825.845825815975,4
903660.jpg,182.0,268.0,0.32883616204991245,0.2677422198560568,0.3693704232554101,0.41999229326640997,11640.865671641792,4
210777.jpg,182.0,268.0,0.6831006822929256,0.29586282203654274,0.6453766236689855,0.43984602807231415,7449.983557487289,4
1336011.jpg,182.0,268.0,0.14148629924955478,0.4574225730969814,0.6242973079013466,0.502926994158178,8425.560890601935,4
1692928.jpg,182.0,268.0,0.14670353049924004,0.2762570396447785,0.5386818332384619,0.5492650334703577,12453.4323847794,4
1020027.jpg,182.0,268.0,0.2543207241024931,0.6981178770050103,0.4614528360138544,0.6213959122091344,13003.753280301788,4
2294916.jpg,182.0,268.0,0.36143108100641996,0.6193158983469987,0.724960684618279,0.711250744526943,19263.651918976546,4
1787725.jpg,182.0,268.0,0.2066713927868517,0.10846561213967847,0.5894389558349173,0.38607225666770767,5984.336763982286,4
308488.jpg,182.0,268.0,0.21909635195510294,0.12869852582648983,0.6425849903681335,0.739119338690631,27352.008487780877,4
1540068.jpg,182.0,268.0,0.17110487505329675,0.7883494980651037,0.6350210807629596,0.6276884334705117,10817.23585369854,4
1714861.jpg,182.0,268.0,0.16348306544202068,0.005811475505348343,0.709779158506112,0.46638374939407307,10766.18693619813,4
288114.jpg,182.0,268.0,0.398042412575079,0.5316762991163689,0.49065122030442493,0.7639263116766395,20159.6008282762,4
78850.jpg,182.0,268.0,0.508668759126359,0.19371883330211231,0.4399881651857069,0.8439596613162047,24882.54666229293,4
2509922.jpg,182.0,268.0,0.10587741532965954,0.5818453460721312,0.6356235146182468,0.5722044800503737,12588.94337379039,4
1590078.jpg,182.0,268.0,0.15548581895860547,0.23751093023749129,0.29580394729648457,0.4121525555369917,7739.160406757422,4
59817.jpg,182.0,268.0,0.16643476525616324,0.5144289878950654,0.5752678913126675,1.0681447601953131,24817.764597342957,4
1682181.jpg,182.0,268.0,0.18997299054242298,0.9343477091168435,0.7423826246916678,0.43749220680572715,9076.375717566016,4
288203.jpg,182.0,268.0,0.5216898174101386,0.35947190725095757,0.7171735054526979,0.406679381255353,8489.207151057897,4
1121971.jpg,182.0,268.0,0.5414667414109526,0.5668695376322281,0.5149773916455216,0.38067710075178673,8981.8361489257,4
492466.jpg,182.0,268.0,0.48420640712212193,0.7180533874273958,0.6649503773955048,0.34602954461534396,5984.698704280794,4
347718.jpg,182.0,268.0,0.21181869351975974,0.4687912514651255,0.4723361215898529,0.6437458554657819,16644.10546170248,4
3395792.jpg,182.0,268.0,0.3886572341439619,0.08770154545362704,0.750249319015781,0.2357676011850846,2313.391216991963,4
119689.jpg,182.0,268.0,0.49245294042054016,0.20153212751608604,0.656535518914799,0.5541712276636431,14124.173445957029,4
1325619.jpg,182.0,268.0,0.0,0.0,0.40812075691355765,0.4861689171301198,7038.5123421354765,4
2234536.jpg,182.0,268.0,0.22907559698557212,0.4175278988000082,0.7450805925125503,0.5955708408267738,13574.079629325897,4
1587373.jpg,182.0,268.0,0.4166211429844902,0.20425031930923698,0.6427203832164324,0.4509658763321025,6033.66143185173,4
2310800.jpg,182.0,268.0,0.11423702558623987,0.7103189676801732,0.5295983720698383,0.5379986418812776,10605.962809578481,4
1190135.jpg,182.0,268.0,0.4325869953230922,0.21702346622647675,0.42834663141950235,0.4299921589979634,4892.220067246187,4
342275.jpg,182.0,268.0,0.10044677971969239,0.5533044091737748,0.7045604234805287,0.6070395492971079,12882.959529276694,4
302427.jpg,182.0,268.0,0.3342195605990396,0.38115300595442575,0.21724972422953107,0.37629436795216276,9906.929637526653,4
1180311.jpg,182.0,268.0,0.40105604334146555,0.3186482024404911,0.6133093421065327,0.6755450734003016,15820.484172543875,4
1172957.jpg,182.0,268.0,0.22118522651895128,0.35503823429226494,0.7467576468015451,0.39969029254315636,7796.656675414138,4
1111313.jpg,182.0,268.0,0.3854557912417754,0.298818489423901,0.4822922395134862,0.49011499476172343,8231.85238641955,4
5278464.jpg,182.0,268.0,0.33450491446798564,0.46710391992255806,0.42666829073764984,0.6150019314127517,11830.807077251107,4
1972663.jpg,182.0,268.0,0.3927158529248952,0.10061482305745206,0.45586144905723475,0.3614885809264764,5088.665901262916,4
72272.jpg,182.0,268.0,0.2159056117534643,0.40439606528068056,0.19204494656645668,0.720027274647657,20938.69271773003,4
4573906.jpg,182.0,268.0,0.02010893335520201,0.024380935113262944,0.029735372909209606,0.07941183736580104,1397.9137280629818,4
1305871.jpg,182.0,268.0,0.5109519607045249,0.35550664140568067,0.4490256378096589,0.6538142488511393,17002.56339183205,4
1091863.jpg,182.0,268.0,0.5709881341027528,0.5683046384382114,0.25636852904192675,0.43521267579467665,7152.904502214204,4
3504226.jpg,182.0,268.0,0.2741308928476695,0.1896705231833001,0.5551834396215433,0.49209449915903203,10412.161595866819,4
2290067.jpg,182.0,268.0,0.8795490543888955,0.303341697981907,0.7803611226350472,0.948296375319933,23262.650811874693,4
2833768.jpg,182.0,268.0,0.39315943327208874,0.3126578556707054,0.32066911724506103,0.4753274559763004,11942.270706905036,4
2066128.jpg,182.0,268.0,0.4542432380551926,0.4004841739234026,0.48514119769607034,0.4436998332816383,11688.383795309168,4
36629.jpg,182.0,268.0,0.1536999349621924,0.3908439475236337,0.5157386146192116,0.7107560244150234,17228.16417910448,4
375073.jpg,182.0,268.0,0.4688049858577307,0.5198908183775723,0.5592394363026496,0.9015996095317008,20824.59102837461,4
455940.jpg,182.0,268.0,0.1525737302912022,0.5396812270842939,0.757517117064966,0.7113702504253151,13563.707315072987,4
2112868.jpg,182.0,268.0,0.4055604455361056,0.15417002601323535,0.5870383859628812,0.49725196813774686,10141.313104805642,4
1185600.jpg,182.0,268.0,0.6103840614352843,0.5671877555147786,0.4736170472781535,0.692416056662581,16106.964818763327,4
1509268.jpg,182.0,268.0,0.2484042108920311,0.4318890714779827,0.3992555001334632,0.7783160855804957,18805.092504510416,4
119533.jpg,182.0,268.0,0.3316978411712234,0.1033413698023583,0.5162416746262224,0.6362403111843936,16758.156880432998,4
2636424.jpg,182.0,268.0,0.7710626860108563,0.7016041913514344,0.6984059984498967,0.4210536932237371,11857.47433163851,4
4654844.jpg,182.0,268.0,0.18488944994847709,0.1457808067566974,0.727663476412379,0.6642897334318044,19124.975315729047,4
1861281.jpg,182.0,268.0,0.22444378853975638,0.3999263050373806,0.27333982961726594,0.48672964868511936,7311.631335082828,4
3158416.jpg,182.0,268.0,0.21132279405933607,0.44085130525296645,0.5895658263305322,0.3680668089335097,10025.849270132852,4
129389.jpg,182.0,268.0,0.6535505161199456,0.48723176906423826,0.7186297825674471,0.5412881945752528,17904.381622109235,4
3983674.jpg,182.0,268.0,0.22723284121599885,0.3766246398024157,0.449659347091305,0.2468074093709247,2935.2063309824503,4
3997238.jpg,182.0,268.0,0.5319030441420939,0.14666267888718915,0.7299108047352122,0.3993839094385795,7973.044489092997,4
1279117.jpg,182.0,268.0,0.41091187246128774,0.2919091700455127,0.41739749860908776,0.8910329488374875,22967.46994423487,4
3501046.jpg,182.0,268.0,0.23546645737447344,0.5612173593896969,0.5116342978063786,0.6762072580975347,19090.1232163359,4
480827.jpg,182.0,268.0,0.6346759879953504,0.2424448432563637,0.48472593400161446,0.35028235143335174,8394.444644907331,4
3402078.jpg,182.0,268.0,0.23784239356616674,0.24531776344118061,0.5467331249376903,0.2651157516433583,2459.1396998523865,4
1183662.jpg,182.0,268.0,0.6290810086575751,0.667640541419403,0.5259089169536931,0.5185289485568674,7028.679145481385,4
2060305.jpg,182.0,268.0,0.5947592344050904,0.6895622771356159,0.2905473440811457,0.6851432667506916,12347.88190913564,4
4082466.jpg,182.0,268.0,0.547029718628271,0.42964276990910516,0.8338359913425759,0.2842195676506726,7793.342504510415,4
2689966.jpg,182.0,268.0,0.2115391362198874,0.16998563547091874,0.6090839435659452,0.7486105151311664,30480.5873380351,4
2378401.jpg,182.0,268.0,0.48494844714594737,0.43352942874075484,0.7205834113209004,0.5700914886045385,10654.541536821387,4
68918.jpg,182.0,268.0,0.35312010198770644,0.4165203599490182,0.7466626949287177,0.7868694516900059,23272.69046252255,4
120539.jpg,182.0,268.0,0.3702473378225857,0.7781383458609119,0.4210475579439584,0.57800964095159,11407.727447925208,4
2608732.jpg,182.0,268.0,0.4843174826101031,0.6087880621956894,0.21438066615854148,0.6310900476947126,9927.33106445793,4
2626962.jpg,182.0,268.0,0.5306107541565287,0.7570632586092334,0.41356983666026687,0.49748969495872586,12046.191364605544,4
2395970.jpg,182.0,268.0,0.5145306707633295,0.5674805075321636,0.41697138097489284,0.9784332715227606,29847.54924553059,4
84648.jpg,182.0,268.0,0.2407036159984637,0.3466229622042334,0.18347186176422348,0.5822993660065976,17678.308061341642,4
424565.jpg,182.0,268.0,0.17057973557175693,0.34080413159510614,0.5972742943331179,0.4617211139666834,6211.877726750861,4
2376024.jpg,182.0,268.0,0.37243301886461433,0.14836577189312528,0.7956950059013274,0.49796650760383804,11374.304822043629,4
2368182.jpg,182.0,268.0,0.18359219765041063,0.2684701126714512,0.7329280391835266,0.7048709902226667,15123.751722158438,4
417053.jpg,182.0,268.0,0.14401028128926868,0.18131210438522866,0.21241441467516972,0.5279921536533447,13101.833606691816,4
4835636.jpg,182.0,268.0,0.16076386282016528,0.139509919920342,0.8018632596551825,0.4683971947522574,13011.562612760374,4
1601458.jpg,182.0,268.0,0.33870699727143416,0.5573306555447699,0.30650456508665463,0.5965564441534301,10251.114031490897,4
386124.jpg,182.0,268.0,0.5501472821324579,0.24525480181988926,0.5823704682791602,0.530006356646204,7461.020829916352,4
487092.jpg,182.0,268.0,0.40962737436776564,0.280273082197276,0.6285691773839271,0.9126133468289503,26866.248851894376,4
5278596.jpg,182.0,268.0,0.591933155522996,0.15711344689676135,0.588797206597909,0.7776850340613919,18372.322781695915,4
1351099.jpg,182.0,268.0,0.1631226385557673,0.16159926578035813,0.29145682383171406,0.7309736250287242,19703.804658028537,4
118147.jpg,182.0,268.0,0.12683402760378398,0.7239912576105775,0.3600760740576368,0.48127267357931053,10091.39064293915,4
1232784.jpg,182.0,268.0,0.34371940039410526,0.4700902461112471,0.6074396922948283,1.3314585877740952,44474.0336640971,4
481269.jpg,182.0,268.0,0.6308667070074367,0.17627313106827763,0.24968290416051608,0.43708062347986865,11840.681318681318,4
800238.jpg,182.0,268.0,0.5463773540915656,0.6607442899545227,0.4392061187276288,0.4781579684924674,8859.099639166803,4
1532413.jpg,182.0,268.0,0.2820222307076969,0.15319660300381405,0.6363817628084529,0.3535990495725416,4974.4541987862885,4
1117523.jpg,182.0,268.0,0.2540792732226847,0.48850201799542076,0.38109758254622167,0.7277805440195235,17518.896137444644,4
1033467.jpg,182.0,268.0,0.4290575862400214,0.43470316101207435,0.6716390574599529,0.7696235503109656,14890.061505658521,4
64429.jpg,182.0,268.0,0.1561411564451118,0.06456365176682384,0.7317898227029044,0.3870383992009748,5619.409422666886,4
3169780.jpg,182.0,268.0,0.21391649066900173,0.06624327755220401,0.15618521805966934,0.30259493191891995,6759.138141709037,4
5857874.jpg,182.0,268.0,0.2681337355446273,0.6116030439173826,0.4155335153579227,0.5648127164453843,15032.198581269477,4
5069168.jpg,182.0,268.0,0.3970176241634,0.36790078148501176,0.4040367007882372,0.7292014946241285,18679.585738887978,4
2461226.jpg,182.0,268.0,0.38018692357579276,0.5023092041963679,0.5423298825844919,0.7297241460011793,21096.20965228801,4
35796.jpg,182.0,268.0,0.1753694917309543,0.5919594625953598,0.7309007644389559,0.8294435449327734,16558.259307856322,4
1733679.jpg,182.0,268.0,0.20728712421172507,0.13055170400971305,0.21126349506507539,0.4781453401204693,14524.550393636215,4
2732932.jpg,182.0,268.0,0.40245873263503923,0.43439065126990156,0.18182688689712395,0.298481176246516,6726.813391832048,4
1582383.jpg,182.0,268.0,0.1566459451184389,0.355113688506138,0.37269060322177094,0.7072800271615676,14769.405076267016,4
2549138.jpg,182.0,268.0,0.09077262888680793,0.5838789187405444,0.40956867247473044,0.33523942685041663,6549.715392816139,4
1040007.jpg,182.0,268.0,0.4944100656040583,0.5636712967224736,0.5670274194637671,0.44617864103920624,8839.804535017221,4
106384.jpg,182.0,268.0,0.5535927653554282,0.4294412421003663,0.5866956426657919,0.37111132686537984,7448.468345087748,4
1233611.jpg,182.0,268.0,0.24624766757726954,0.20730669656321987,0.28651072369246205,0.5295737076086231,10339.954075774971,4
2028578.jpg,182.0,268.0,0.6039589229078517,0.529737517426319,0.4087465870389488,0.7203899473993394,19805.674471051338,4
3520318.jpg,182.0,268.0,0.40894703523879944,0.3550613544455184,0.422244305299617,0.6124410108802234,12486.33910119731,4
109580.jpg,182.0,268.0,0.35588667503021987,0.1257124337535696,0.5217143918416965,0.9242061937969879,26634.28284402165,4
1677642.jpg,182.0,268.0,0.13624054506216926,0.09631356828203483,0.2858130163661331,0.24985409890479524,3811.4257421682796,4
1866255.jpg,182.0,268.0,0.24027558338531282,0.4657155804377698,0.39498716823124197,0.5499728857796211,13154.6607347876,4
939684.jpg,182.0,268.0,0.41869071166751026,0.5089870151597091,0.6763591544539743,0.5272351022686843,10952.623913400033,4
61988.jpg,182.0,268.0,0.346364161453966,0.6838560217412004,0.7170694684303113,1.1305656128979347,24000.545186157127,4
96337.jpg,182.0,268.0,0.3384778709831962,0.5084593482127803,0.4008006187549647,0.5425719103379196,11352.368705920944,4
2356999.jpg,182.0,268.0,0.3567440601984982,0.47148342416969136,0.4705170816891625,0.6121386864266479,12329.538584549779,4
259731.jpg,182.0,268.0,0.5344108388569623,0.37420162075037294,0.6226884324338232,0.618366659996042,8278.234418566508,4
3696804.jpg,182.0,268.0,0.4887540144447991,0.8642259368472649,0.7407531669384173,0.46223856911758227,12198.12735771691,4
3263690.jpg,182.0,268.0,0.25236862002106775,0.11182190512994848,0.47541148491543567,0.6438365817342235,15454.383385271445,4
1946421.jpg,182.0,268.0,0.11002899536674152,0.43367091806821,0.3435370014825678,0.5768881840567731,12922.477119895031,4
455949.jpg,182.0,268.0,0.20253165527484945,0.8094968559089605,0.46149544777727397,0.6505207881322361,10391.699483352468,4
58631.jpg,182.0,268.0,0.1396989867795436,0.22064095461958522,0.6577873399646885,0.8343682728873912,26317.64744956536,4
70258.jpg,182.0,268.0,0.0,0.0,0.45914729841419916,0.30151790506030524,3029.96715597835,4
117669.jpg,182.0,268.0,0.5420955884427942,0.8585806435170403,0.5483160313493938,0.49185809009664017,8632.5726586846,4
48363.jpg,182.0,268.0,0.20417896012128461,0.23745395069640304,0.31108299806719475,0.5897860068539222,16843.7129325898,4
129119.jpg,182.0,268.0,0.3686201509024911,0.2767366234792805,0.7001028310290821,0.8304980537857071,27045.66454813843,4
388888.jpg,182.0,268.0,0.43958499258916994,0.41711502256291155,0.30108852955648385,0.8635953635675646,28712.416475315727,4
1753549.jpg,182.0,268.0,0.22481654856998978,0.4550165885901531,0.6149326090941543,0.42959474622129495,6888.06080859439,4
1556690.jpg,182.0,268.0,0.35676469469760436,0.2613819937209789,0.41948209823539057,0.4667092687761772,11136.932507790716,4
110480.jpg,182.0,268.0,0.3706996971387184,0.23973264266765143,0.5564515013812643,0.6524036344319024,13991.534115138593,4
4299972.jpg,182.0,268.0,0.462652091353871,0.2990493839303629,0.41182798033105317,0.4940769083023821,10052.855461702477,4
103301.jpg,182.0,268.0,0.300664123833254,0.19255513107379044,0.37143251100669894,0.529516910165675,12181.605584713794,4
308508.jpg,182.0,268.0,0.4723488302697246,0.3996760834859434,0.7377500024119866,0.515192888457456,10399.148761686076,4
79445.jpg,182.0,268.0,0.6367076936642744,0.3556049004692635,0.3254053745493605,0.5959323286990426,14313.795309168443,4
347228.jpg,182.0,268.0,0.11865484573063811,0.26110080569827276,0.2604826546003016,0.376416954326255,10954.413482040347,4
113125.jpg,182.0,268.0,0.0717808802553037,0.7865508856303333,0.5195817132823278,0.3801547524415133,8521.52898966705,4
407888.jpg,182.0,268.0,0.22792669306528582,0.2836028865751105,0.3395055266653159,0.40224141040172484,15598.819173363949,4
17743.jpg,182.0,268.0,0.25819389389690406,0.40467885857931785,0.511310126806176,0.6094443248651562,9207.468919140561,4
1288553.jpg,182.0,268.0,0.5280861929262557,0.37158313752023847,0.713037028818416,0.42239679956083254,6657.485361653272,4
5593526.jpg,182.0,268.0,0.8406754270650164,0.44894440953951686,0.6137052295085658,0.3755363969135438,6088.7029686731175,4
1545098.jpg,182.0,268.0,0.3837234321064586,0.725778584737342,0.46262819708824976,0.7983440891714815,18780.54805642119,4
83281.jpg,182.0,268.0,0.2141019972822388,0.3403225940067754,0.719107114717299,0.6084112922503222,16708.5177956372,4
156171.jpg,182.0,268.0,0.14239358572312072,0.7413425037810709,0.4512334095521102,0.388947033503406,5325.705428899459,4
20594.jpg,182.0,268.0,0.37670526597604126,0.3225912847238259,0.5541261854914181,0.7033137760611575,16230.490856158767,4
1814930.jpg,182.0,268.0,0.19199934208531166,0.10407974824780611,0.7713145648615358,0.4537614840463872,11005.895768410694,4
1664825.jpg,182.0,268.0,0.15175980283138438,0.35093566660936787,0.38649729696700724,0.4459994797251759,9181.655773331146,4
2147822.jpg,182.0,268.0,0.3487530504743687,0.28112217235187914,0.2552937478091121,0.5257254313287062,16212.565565031982,4
2193698.jpg,182.0,268.0,0.4660602661305248,0.5004142340384877,0.31108018408281796,0.5207481587534515,10118.980810234541,4
1051231.jpg,182.0,268.0,0.1773021743650047,0.6941131595152087,0.7592295471575542,0.6334933797910018,16514.954239790062,4
365135.jpg,182.0,268.0,0.4974822903911389,0.33451519836211924,0.6440899896123776,0.5291863346834755,13245.06499097917,4
222718.jpg,182.0,268.0,0.5091730018871952,0.43679430960292615,0.3134373381958983,0.8431060425441803,23017.32093652616,4
103767.jpg,182.0,268.0,0.26502381495380495,0.6591259424838586,0.27160649564073625,0.4674085741567394,5598.934927013285,4
1340425.jpg,182.0,268.0,0.8735712848501458,0.7456010893774263,0.5449481744477356,0.6263357628795538,16368.279153682139,4
1337599.jpg,182.0,268.0,0.06413913648593614,0.14856639553275156,0.11777312532360822,0.35741302909816136,11443.575979990159,4
1450681.jpg,182.0,268.0,0.21772586929881413,0.19101878142571344,0.25293972927862307,0.5114817370738379,13443.509922912908,4
3449252.jpg,182.0,268.0,0.4690869058398465,0.17937817228694394,0.40848995166378843,0.2819442815090181,4736.634861407249,4
799916.jpg,182.0,268.0,0.3443569653772181,0.4965971057835037,0.7144970847121856,0.565851990423964,17639.170001640152,4
390123.jpg,182.0,268.0,0.2024875822354119,0.33482932820668554,0.8078075202526476,0.6380044352104199,19516.856158766608,4
1239427.jpg,182.0,268.0,0.26922908348878216,0.2552194643268923,0.5491517043097377,0.5423490443136567,11232.231343283582,4
4450170.jpg,182.0,268.0,0.27938670049097514,0.16726789755005905,0.711837387078827,0.6816296617261716,13199.329219288174,4
3593124.jpg,182.0,268.0,0.22005749546029307,0.3752472868850826,0.4926974693436503,0.32690784074065554,6247.805191077579,4
1633175.jpg,182.0,268.0,0.20855258714278893,0.09730105762775967,0.407252763332658,0.47758469895024186,10554.461702476628,4
1213585.jpg,182.0,268.0,0.2556553520705482,0.598823295488228,0.8648360492302547,0.4594132466526356,9089.907167459407,4
1344811.jpg,182.0,268.0,0.16379262904262176,0.6074577180859564,0.559011101570364,0.6669653336461886,17130.574708873217,4
1845773.jpg,182.0,268.0,0.3203109319076293,0.07369178103370858,0.5587927363827275,0.30240239324750917,4648.714162702969,4
2316465.jpg,182.0,268.0,0.28102544386841233,0.3786324360882721,0.8246293580578041,0.5411326953642102,14494.196244054452,4
1379667.jpg,182.0,268.0,0.2948495102484202,0.3308669601842385,0.44636698537049724,0.43632146074898986,12753.331638510743,4
221023.jpg,182.0,268.0,0.4821638782043445,0.5058521880284916,0.7804379846083097,0.6388187112921461,14360.119977037888,4
1515059.jpg,182.0,268.0,0.1438596921805802,0.5302696899266689,0.7403055826234053,0.4655781852843168,8171.222445464983,4
1666305.jpg,182.0,268.0,0.4085952857063559,0.26175810894869594,0.26350905459772883,0.4463867674696197,5116.774971297359,4
245509.jpg,182.0,268.0,0.3744767441162708,0.5164644312123822,0.5280770517162088,0.6231955141598488,15299.743316385107,4
281534.jpg,182.0,268.0,0.17737068658867775,0.44924565103580694,0.7825908434556373,0.6005036141680189,14031.103370510087,4
1344315.jpg,182.0,268.0,0.12868863443074383,0.16909021594817283,0.09344092401598987,0.25116824316792086,5324.79977857963,4
1437833.jpg,182.0,268.0,0.1940213828386969,0.6791770428333217,0.3810938841667551,0.591217193160264,9458.0204608824,4
98769.jpg,182.0,268.0,0.14868070737707523,0.4431469226902935,0.4439112614046767,0.5648627870033778,17250.54206987043,4
2636456.jpg,182.0,268.0,0.5609447324782912,0.45157514479131494,0.423077807472013,0.6564698885521281,13384.705838937181,4
1680059.jpg,182.0,268.0,0.1684354496765512,0.44870246194520036,0.5117041650184758,0.5583440634309165,10248.324462850582,4
446784.jpg,182.0,268.0,0.07145151091708338,0.027344466593290716,0.9148986000829725,0.4009916724835859,8346.369279973758,4
2190568.jpg,182.0,268.0,0.6163152892096986,0.24000810194618555,0.43467037791006186,0.43273127313443516,7510.006191569624,4
1337155.jpg,182.0,268.0,0.19502665585268927,0.24604145192030583,0.6948399566485608,0.8649869124387105,24207.80744628506,4
1326247.jpg,182.0,268.0,0.27824811550617046,0.15847137281305465,0.6207063422383878,0.6253711185558501,13418.757257667705,4
1836183.jpg,182.0,268.0,0.29720782385562455,0.3814340190427281,0.4379591216509566,0.476904042618349,8234.079588322125,4
457496.jpg,182.0,268.0,0.4098956192272868,0.29056344648470156,0.5955482767159677,0.6468657637969824,19946.943086763982,4
368147.jpg,182.0,268.0,0.6003864295288929,0.3615966404802998,0.32218263884198917,0.49381139484603526,12144.0707315073,4
5337758.jpg,182.0,268.0,0.1709092812864747,0.2730301077002455,0.6678068127365756,0.5322708396000697,9846.212317533213,4
117040.jpg,182.0,268.0,0.45674674652958824,0.3751052275492657,0.7818744030333145,0.4780054721740915,11828.802812858783,4
1152828.jpg,182.0,268.0,0.47360602197859125,0.17357445441479985,0.6175389214239083,0.45157259178080617,9582.983475479745,4
368954.jpg,182.0,268.0,0.40380194369297,0.5790258509454166,0.22037525687657378,0.5524685692590136,11281.870961128423,4
112646.jpg,182.0,268.0,0.3635552415767184,0.6486427208492641,0.3028258835106947,0.45397032888413796,7509.877316713138,4
218433.jpg,182.0,268.0,0.579032584506479,0.6315140461567551,0.6151311959915998,0.34289270061871857,5226.451533541086,4
2180503.jpg,182.0,268.0,0.40324068468701174,0.24114605570112105,0.5539874962614207,0.468908885254073,9403.463014597342,4
